trigger_tag,trigger_canonical,safety_bin,safety_class,slot,related_tag,related_canonical,support,confidence,lift,pmi,score,related_group,related_subgroup
steam,steam,sfw,clean,pose_action,sitting,sitting,1060,0.578603,2.039065,1.027908,3.574092,表情动作,腿部动作
steam,steam,sfw,clean,pose_action,barefoot,barefoot,217,0.11845,1.736795,0.796427,0.484689,表情动作,腿部动作
steam,steam,sfw,clean,pose_action,feet out of frame,feet_out_of_frame,176,0.09607,1.823389,0.866622,0.397557,表情动作,腿部动作
steam,steam,sfw,clean,pose_action,grin,grin,192,0.104803,1.643868,0.717094,0.397173,表情动作,笑
steam,steam,sfw,clean,expression,blush,blush,1636,0.893013,1.249144,0.32094,3.587933,表情动作,其他表情
steam,steam,sfw,clean,expression,smile,smile,1118,0.610262,1.380751,0.465453,2.571935,表情动作,笑
steam,steam,sfw,clean,expression,closed mouth,closed_mouth,1048,0.572052,1.299985,0.378495,2.249187,人物,嘴巴
steam,steam,sfw,clean,clothing,sweater,sweater,423,0.230895,6.964806,2.800083,4.239842,服饰,外套
steam,steam,sfw,clean,clothing,long sleeves,long_sleeves,727,0.396834,1.279861,0.355987,1.456365,服饰,手臂
steam,steam,sfw,clean,clothing,shorts,shorts,329,0.179585,2.666268,1.414822,1.211516,服饰,裤子
steam,steam,sfw,clean,clothing,short shorts,short_shorts,188,0.10262,2.406905,1.267179,0.567269,服饰,裤子
steam,steam,sfw,clean,prop,mug,mug,639,0.348799,27.840359,4.799106,27.308845,物品,餐具
steam,steam,sfw,clean,prop,cup,cup,786,0.429039,11.647101,3.541899,14.496049,物品,餐具
steam,steam,sfw,clean,prop,coffee mug,coffee_mug,316,0.172489,33.357696,5.059948,14.460648,物品,餐具
steam,steam,sfw,clean,prop,coffee,coffee,276,0.150655,32.729309,5.032511,12.111935,物品,食物
steam,steam,sfw,clean,prop,towel,towel,251,0.137009,9.49778,3.24759,3.144723,物品,其他物品
steam,steam,sfw,clean,prop,food,food,184,0.100437,2.870595,1.52135,0.659603,物品,食物
steam,steam,sfw,clean,prop,plant,plant,180,0.098253,2.822812,1.497133,0.632014,物品,植物
steam,steam,sfw,clean,style_light,steaming body,steaming_body,191,0.104258,14.904161,3.897643,3.578873,环境,氛围
steam,steam,sfw,clean,style_light,wet,wet,872,0.475983,2.126149,1.088243,2.980844,人物,皮肤
steam,steam,sfw,clean,style_light,sweat,sweat,622,0.33952,1.754644,0.811178,1.668488,表情动作,其他表情
steam,steam,sfw,clean,style_light,wet clothes,wet_clothes,417,0.22762,2.102951,1.072416,1.259117,服饰,上半身服装
steam,steam,sfw,clean,style_light,wet shirt,wet_shirt,186,0.101528,1.864981,0.899161,0.434035,服饰,上衣
rose,rose,sfw,clean,scene,petals,petals,468,0.314728,10.077494,3.333065,8.49825,环境,大自然
rose,rose,sfw,clean,scene,window,window,214,0.143914,1.459076,0.545055,0.493508,场景,家具
rose,rose,sfw,clean,camera,full body,full_body,270,0.181574,1.538441,0.621469,0.68359,镜头,人物构图
rose,rose,sfw,clean,pose_action,holding bouquet,holding_bouquet,192,0.129119,36.105782,5.174158,10.747418,表情动作,手部动作(拿着某物)
rose,rose,sfw,clean,pose_action,holding,holding,488,0.328178,2.205194,1.140906,1.951972,表情动作,手部动作(拿着某物)
rose,rose,sfw,clean,expression,closed mouth,closed_mouth,766,0.515131,1.170632,0.227287,1.74267,人物,嘴巴
rose,rose,sfw,clean,clothing,wedding dress,wedding_dress,249,0.167451,21.257833,4.409923,8.590504,服饰,裙子
rose,rose,sfw,clean,clothing,bridal veil,bridal_veil,211,0.141896,19.222438,4.264719,6.394554,服饰,头饰
rose,rose,sfw,clean,clothing,dress,dress,1024,0.688635,2.886317,1.52923,5.991717,服饰,裙子
rose,rose,sfw,clean,clothing,white dress,white_dress,537,0.36113,3.637711,1.863031,3.596855,服饰,裙子
rose,rose,sfw,clean,clothing,strapless dress,strapless_dress,202,0.135844,11.05599,3.466756,3.4939,服饰,裙子
rose,rose,sfw,clean,clothing,veil,veil,250,0.168124,8.312885,3.055349,3.375151,服饰,头部装饰物
rose,rose,sfw,clean,clothing,jewelry,jewelry,653,0.439139,1.967415,0.976301,2.4377,服饰,首饰
rose,rose,sfw,clean,clothing,white gloves,white_gloves,238,0.160054,5.671153,2.503642,2.173419,服饰,手部装饰物
rose,rose,sfw,clean,clothing,gloves,gloves,439,0.295225,2.726938,1.447282,2.13522,服饰,手套
rose,rose,sfw,clean,clothing,elbow gloves,elbow_gloves,242,0.162744,5.266015,2.396712,2.058027,服饰,手套
rose,rose,sfw,clean,clothing,thighhighs,thighhighs,391,0.262946,2.149557,1.104039,1.47134,服饰,袜子
rose,rose,sfw,clean,clothing,black dress,black_dress,279,0.187626,2.964872,1.56797,1.368966,服饰,裙子
rose,rose,sfw,clean,prop,red rose,red_rose,369,0.248151,54.772471,5.775379,35.048409,物品,植物
rose,rose,sfw,clean,prop,flower,flower,1476,0.992603,7.126265,2.833146,22.437429,物品,植物
rose,rose,sfw,clean,prop,white rose,white_rose,230,0.154674,50.6028,5.661145,18.629745,物品,植物
rose,rose,sfw,clean,prop,red flower,red_flower,453,0.30464,18.747491,4.228626,15.223772,物品,植物
rose,rose,sfw,clean,prop,bouquet,bouquet,224,0.150639,35.42196,5.146572,12.641956,物品,植物
rose,rose,sfw,clean,prop,blue flower,blue_flower,300,0.201748,23.225207,4.53762,11.67365,物品,植物
rose,rose,sfw,clean,prop,pink flower,pink_flower,247,0.166106,13.322462,3.735789,5.333048,物品,植物
rose,rose,sfw,clean,prop,white flower,white_flower,347,0.233356,6.091166,2.606719,3.628385,物品,植物
veil,veil,sfw,clean,scene,petals,petals,317,0.189367,6.063473,2.600144,2.887255,环境,大自然
veil,veil,sfw,clean,scene,indoors,indoors,539,0.321983,1.201681,0.265054,1.059998,场景,室内
veil,veil,sfw,clean,scene,window,window,310,0.185185,1.877506,0.908818,0.871007,场景,家具
veil,veil,sfw,clean,scene,curtains,curtains,190,0.113501,2.583051,1.369076,0.674611,场景,家具
veil,veil,sfw,clean,scene,sky,sky,341,0.203704,1.277427,0.353241,0.662331,环境,天空
veil,veil,sfw,clean,scene,night,night,226,0.135006,1.948828,0.962607,0.624321,环境,天气
veil,veil,sfw,clean,scene,on bed,on_bed,180,0.107527,1.230486,0.299229,0.301503,场景,室内
veil,veil,sfw,clean,camera,cowboy shot,cowboy_shot,343,0.204898,1.172704,0.229839,0.612193,镜头,镜头
veil,veil,sfw,clean,camera,upper body,upper_body,313,0.186977,1.262753,0.336572,0.592438,镜头,镜头
veil,veil,sfw,clean,pose_action,holding bouquet,holding_bouquet,182,0.108722,30.402019,4.926095,7.547125,表情动作,手部动作(拿着某物)
veil,veil,sfw,clean,pose_action,holding,holding,296,0.176822,1.188158,0.248727,0.522231,表情动作,手部动作(拿着某物)
veil,veil,sfw,clean,expression,smile,smile,942,0.562724,1.273193,0.348451,2.134064,表情动作,笑
veil,veil,sfw,clean,expression,closed mouth,closed_mouth,860,0.51374,1.167469,0.223385,1.763051,人物,嘴巴
veil,veil,sfw,clean,clothing,bridal veil,bridal_veil,610,0.364397,49.364117,5.625391,50.229874,服饰,头饰
veil,veil,sfw,clean,clothing,wedding dress,wedding_dress,559,0.333931,42.392298,5.40573,39.001617,服饰,裙子
veil,veil,sfw,clean,clothing,harem outfit,harem_outfit,298,0.178017,47.226354,5.56152,20.921447,服饰,休闲装
veil,veil,sfw,clean,clothing,jewelry,jewelry,1134,0.677419,3.034949,1.601672,6.287919,服饰,首饰
veil,veil,sfw,clean,clothing,tiara,tiara,212,0.126643,20.004483,4.322251,5.944305,服饰,头饰
veil,veil,sfw,clean,clothing,strapless dress,strapless_dress,272,0.162485,13.224239,3.725113,5.264952,服饰,裙子
veil,veil,sfw,clean,clothing,white dress,white_dress,691,0.412784,4.158029,2.0559,4.884296,服饰,裙子
veil,veil,sfw,clean,clothing,dress,dress,997,0.595579,2.496289,1.319785,4.464719,服饰,裙子
veil,veil,sfw,clean,clothing,armlet,armlet,204,0.121864,15.423224,3.947032,4.380089,服饰,手臂
veil,veil,sfw,clean,clothing,white gloves,white_gloves,356,0.212664,7.535289,2.913663,4.107945,服饰,手部装饰物
veil,veil,sfw,clean,clothing,elbow gloves,elbow_gloves,353,0.210872,6.823338,2.770478,3.683327,服饰,手套
veil,veil,sfw,clean,clothing,necklace,necklace,406,0.242533,5.257906,2.394488,3.339907,服饰,首饰
veil,veil,sfw,clean,prop,bouquet,bouquet,197,0.117682,27.672367,4.790374,7.542062,物品,植物
veil,veil,sfw,clean,prop,flower,flower,663,0.396057,2.843444,1.507639,3.184817,物品,植物
veil,veil,sfw,clean,prop,rose,rose,250,0.149343,8.312885,3.055349,2.998118,物品,植物
veil,veil,sfw,clean,prop,white flower,white_flower,338,0.201912,5.270396,2.397911,2.704632,物品,植物
veil,veil,sfw,clean,style_light,blurry,blurry,241,0.143967,1.457289,0.543287,0.503454,画面,背景
veil,veil,sfw,clean,style_light,blurry background,blurry_background,174,0.103943,1.597667,0.675967,0.376109,画面,背景
ocean,ocean,sfw,clean,scene,beach,beach,3271,0.710161,15.335431,3.938797,38.291488,环境,水
ocean,ocean,sfw,clean,scene,water,water,4124,0.895354,6.231865,2.639664,20.178351,环境,水
ocean,ocean,sfw,clean,scene,day,day,3905,0.847807,5.506855,2.461229,16.773571,环境,天气
ocean,ocean,sfw,clean,scene,blue sky,blue_sky,2698,0.585758,7.569672,2.920231,15.220343,环境,天空
ocean,ocean,sfw,clean,scene,outdoors,outdoors,4500,0.976987,4.259252,2.0906,15.205875,环境,大自然
ocean,ocean,sfw,clean,scene,cloud,cloud,2832,0.61485,7.05654,2.818961,14.98429,环境,云
ocean,ocean,sfw,clean,scene,sky,sky,3763,0.816978,5.123273,2.357066,14.970581,环境,天空
ocean,ocean,sfw,clean,scene,horizon,horizon,451,0.097916,17.657049,4.142172,4.605282,环境,天空
ocean,ocean,sfw,clean,scene,sunset,sunset,354,0.076856,8.93465,3.159411,1.758667,环境,天空
ocean,ocean,sfw,clean,scene,cloudy sky,cloudy_sky,171,0.037125,4.988496,2.318605,0.563121,环境,天气
ocean,ocean,sfw,clean,camera,cowboy shot,cowboy_shot,1219,0.264655,1.51471,0.599042,1.238525,镜头,镜头
ocean,ocean,sfw,clean,camera,lens flare,lens_flare,181,0.039297,10.594842,3.40529,1.208359,镜头,效果
ocean,ocean,sfw,clean,camera,dutch angle,dutch_angle,404,0.087712,2.730344,1.449082,0.626727,镜头,镜头角度
ocean,ocean,sfw,clean,camera,from side,from_side,452,0.098133,1.64992,0.722396,0.431436,镜头,镜头角度
ocean,ocean,sfw,clean,camera,looking back,looking_back,480,0.104212,1.530469,0.613974,0.429068,镜头,主角动作
ocean,ocean,sfw,clean,camera,from behind,from_behind,456,0.099001,1.422645,0.508576,0.375825,镜头,镜头角度
ocean,ocean,sfw,clean,camera,looking to the side,looking_to_the_side,231,0.050152,2.101838,1.071651,0.251092,镜头,主角动作
ocean,ocean,sfw,clean,pose_action,standing,standing,1470,0.319149,1.552985,0.635044,1.571288,表情动作,基础动作
ocean,ocean,sfw,clean,pose_action,wading,wading,325,0.07056,4.326173,2.113091,0.770783,表情动作,基础动作
ocean,ocean,sfw,clean,pose_action,barefoot,barefoot,604,0.131133,1.92277,0.943186,0.703006,表情动作,腿部动作
ocean,ocean,sfw,clean,pose_action,:d,:d,592,0.128528,1.713107,0.776615,0.612018,表情动作,笑
ocean,ocean,sfw,clean,pose_action,leaning forward,leaning_forward,351,0.076205,1.943778,0.958864,0.378832,表情动作,基础动作
ocean,ocean,sfw,clean,pose_action,grin,grin,406,0.088146,1.382589,0.467373,0.319188,表情动作,笑
ocean,ocean,sfw,clean,pose_action,arm support,arm_support,340,0.073817,1.694837,0.761146,0.318282,表情动作,手部动作
ocean,ocean,sfw,clean,pose_action,armpits,armpits,386,0.083804,1.362239,0.445979,0.296555,表情动作,手部动作
ocean,ocean,sfw,clean,pose_action,hand up,hand_up,408,0.08858,1.199389,0.2623,0.278479,表情动作,手部动作
ocean,ocean,sfw,clean,pose_action,arm up,arm_up,312,0.067738,1.625136,0.700561,0.276072,表情动作,手部动作
ocean,ocean,sfw,clean,pose_action,arms behind back,arms_behind_back,175,0.037994,1.752951,0.809786,0.198712,表情动作,手部动作
ocean,ocean,sfw,clean,pose_action,arms up,arms_up,233,0.050586,1.231853,0.300831,0.148659,表情动作,手部动作
ocean,ocean,sfw,clean,expression,smile,smile,2654,0.576205,1.303695,0.382606,2.573245,表情动作,笑
ocean,ocean,sfw,clean,clothing,halterneck,halterneck,1336,0.290056,5.345861,2.418422,4.851902,服饰,领口
ocean,ocean,sfw,clean,clothing,front-tie top,front-tie_top,436,0.094659,7.181514,2.844288,1.801007,服饰,其他
ocean,ocean,sfw,clean,clothing,sun hat,sun_hat,181,0.039297,8.192988,3.03439,0.934424,服饰,帽子
ocean,ocean,sfw,clean,clothing,strap gap,strap_gap,164,0.035606,6.191433,2.630273,0.693611,服饰,上半身服装
ocean,ocean,sfw,clean,clothing,frills,frills,577,0.125271,1.491919,0.577169,0.517444,服饰,衣服装饰
ocean,ocean,sfw,clean,clothing,halo,halo,566,0.122883,1.254615,0.327245,0.425577,服饰,头饰
ocean,ocean,sfw,clean,clothing,o-ring,o-ring,161,0.034954,3.571866,1.836678,0.398798,服饰,装饰
ocean,ocean,sfw,clean,clothing,highleg,highleg,224,0.048632,1.340885,0.423186,0.158842,服饰,上衣
ocean,ocean,sfw,clean,prop,sand,sand,968,0.210161,15.15262,3.921495,9.522688,物品,其它物品
ocean,ocean,sfw,clean,prop,palm tree,palm_tree,509,0.110508,11.726744,3.551731,3.518584,物品,植物
ocean,ocean,sfw,clean,prop,bird,bird,500,0.108554,7.102868,2.828402,2.087659,物品,动物
ocean,ocean,sfw,clean,prop,beach umbrella,beach_umbrella,163,0.035389,12.054122,3.591455,1.348884,物品,其他物品
ocean,ocean,sfw,clean,prop,tree,tree,607,0.131785,2.697316,1.431524,0.991848,物品,植物
ocean,ocean,sfw,clean,prop,umbrella,umbrella,182,0.039514,4.678951,2.226185,0.534173,物品,其它物品
ocean,ocean,sfw,clean,style_light,wet,wet,2598,0.564047,2.519521,1.33315,4.855011,人物,皮肤
ocean,ocean,sfw,clean,style_light,wet clothes,wet_clothes,758,0.164568,1.520421,0.604471,0.721954,服饰,上半身服装
ocean,ocean,sfw,clean,style_light,sunlight,sunlight,278,0.060356,3.269458,1.709051,0.485316,环境,天气
ocean,ocean,sfw,clean,style_light,blurry,blurry,530,0.115067,1.164759,0.220032,0.366211,画面,背景
ocean,ocean,sfw,clean,style_light,wet shirt,wet_shirt,350,0.075988,1.395825,0.481119,0.271136,服饰,上衣
flower knot,flower_knot,sfw,clean,scene,indoors,indoors,277,0.387413,1.445871,0.531939,1.376779,场景,室内
flower knot,flower_knot,sfw,clean,scene,outdoors,outdoors,215,0.300699,1.310923,0.390583,0.927215,环境,大自然
flower knot,flower_knot,sfw,clean,camera,looking at viewer,looking_at_viewer,678,0.948252,1.167226,0.223083,3.14071,镜头,主角动作
flower knot,flower_knot,sfw,clean,camera,cowboy shot,cowboy_shot,199,0.278322,1.592931,0.671683,1.02863,镜头,镜头
flower knot,flower_knot,sfw,clean,pose_action,sitting,sitting,295,0.412587,1.454007,0.540035,1.490344,表情动作,腿部动作
flower knot,flower_knot,sfw,clean,expression,closed mouth,closed_mouth,424,0.593007,1.347604,0.430397,2.10772,人物,嘴巴
flower knot,flower_knot,sfw,clean,expression,smile,smile,379,0.53007,1.199312,0.262207,1.64648,表情动作,笑
flower knot,flower_knot,sfw,clean,clothing,tress ribbon,tress_ribbon,555,0.776224,55.196579,5.786507,117.911233,服饰,头部装饰物
flower knot,flower_knot,sfw,clean,clothing,pink ribbon,pink_ribbon,239,0.334266,45.356572,5.50324,36.329133,服饰,头部装饰物
flower knot,flower_knot,sfw,clean,clothing,ribbon,ribbon,641,0.896503,5.043807,2.334513,12.722424,服饰,小装饰
flower knot,flower_knot,sfw,clean,clothing,alternate costume,alternate_costume,382,0.534266,5.835538,2.544866,8.085161,服饰,风格
flower knot,flower_knot,sfw,clean,clothing,long sleeves,long_sleeves,317,0.443357,1.429905,0.515919,1.594117,服饰,手臂
city,city,sfw,clean,scene,building,building,638,0.857527,35.330193,5.14283,85.181136,场景,室外
city,city,sfw,clean,scene,cityscape,cityscape,326,0.438172,49.682107,5.634654,54.996664,场景,城市
city,city,sfw,clean,scene,outdoors,outdoors,652,0.876344,3.820493,1.933759,9.444419,环境,大自然
city,city,sfw,clean,scene,night,night,347,0.466398,6.732511,2.751145,8.015451,环境,天气
city,city,sfw,clean,scene,sky,sky,438,0.58871,3.691802,1.884325,5.762286,环境,天空
city,city,sfw,clean,scene,night sky,night_sky,172,0.231183,6.754406,2.755829,3.529107,环境,天空
city,city,sfw,clean,scene,day,day,244,0.327957,2.130215,1.090999,1.680062,环境,天气
city,city,sfw,clean,scene,cloud,cloud,174,0.233871,2.684101,1.424439,1.421701,环境,云
city,city,sfw,clean,camera,full body,full_body,180,0.241935,2.049876,1.035537,1.13012,镜头,人物构图
city,city,sfw,clean,camera,cowboy shot,cowboy_shot,180,0.241935,1.38468,0.469553,0.76339,镜头,镜头
city,city,sfw,clean,pose_action,standing,standing,369,0.495968,2.413389,1.27106,3.086536,表情动作,基础动作
city,city,sfw,clean,pose_action,holding,holding,179,0.240591,1.616658,0.693014,0.885439,表情动作,手部动作(拿着某物)
city,city,sfw,clean,clothing,long sleeves,long_sleeves,374,0.502688,1.621259,0.697115,2.106199,服饰,手臂
city,city,sfw,clean,clothing,jacket,jacket,225,0.302419,2.556066,1.353925,1.832844,服饰,外套
city,city,sfw,clean,clothing,shirt,shirt,318,0.427419,1.399001,0.484397,1.504392,服饰,上衣
city,city,sfw,clean,clothing,open clothes,open_clothes,172,0.231183,2.520779,1.333869,1.317081,服饰,上衣
city,city,sfw,clean,clothing,white shirt,white_shirt,240,0.322581,1.481047,0.566618,1.145633,服饰,上衣
city,city,sfw,clean,clothing,skirt,skirt,162,0.217742,1.256639,0.32957,0.611692,服饰,裙子
short shorts,short_shorts,sfw,clean,scene,indoors,indoors,1146,0.324738,1.211961,0.277344,1.205488,场景,室内
short shorts,short_shorts,sfw,clean,scene,outdoors,outdoors,988,0.279966,1.220534,0.287513,1.024827,环境,大自然
short shorts,short_shorts,sfw,clean,scene,fireplace,fireplace,224,0.063474,6.180956,2.62783,0.929515,场景,家具
short shorts,short_shorts,sfw,clean,scene,fire,fire,237,0.067158,5.003349,2.322894,0.80398,环境,水
short shorts,short_shorts,sfw,clean,scene,day,day,691,0.195806,1.271841,0.346919,0.708682,环境,天气
short shorts,short_shorts,sfw,clean,scene,couch,couch,298,0.084443,2.671807,1.417816,0.561457,场景,家具
short shorts,short_shorts,sfw,clean,scene,window,window,418,0.118447,1.200881,0.264093,0.374299,场景,家具
short shorts,short_shorts,sfw,clean,scene,pillow,pillow,326,0.092377,1.533529,0.616855,0.35789,场景,床上用品
short shorts,short_shorts,sfw,clean,scene,building,building,211,0.05979,2.463367,1.300631,0.345295,场景,室外
short shorts,short_shorts,sfw,clean,scene,cloud,cloud,376,0.106546,1.222809,0.290199,0.336994,环境,云
short shorts,short_shorts,sfw,clean,scene,blue sky,blue_sky,348,0.098612,1.274344,0.349755,0.320934,环境,天空
short shorts,short_shorts,sfw,clean,scene,bed,bed,212,0.060074,1.290181,0.367574,0.181856,场景,家具
short shorts,short_shorts,sfw,clean,camera,cowboy shot,cowboy_shot,1056,0.299235,1.712624,0.776209,1.551656,镜头,镜头
short shorts,short_shorts,sfw,clean,camera,full body,full_body,481,0.136299,1.154839,0.207692,0.423586,镜头,人物构图
short shorts,short_shorts,sfw,clean,camera,from below,from_below,177,0.050156,1.515681,0.599966,0.172706,镜头,镜头角度
short shorts,short_shorts,sfw,clean,pose_action,standing,standing,1196,0.338906,1.649124,0.7217,1.72216,表情动作,基础动作
short shorts,short_shorts,sfw,clean,pose_action,sitting,sitting,1204,0.341173,1.202335,0.265839,1.26516,表情动作,腿部动作
short shorts,short_shorts,sfw,clean,pose_action,holding,holding,758,0.214792,1.443296,0.529368,0.894485,表情动作,手部动作(拿着某物)
short shorts,short_shorts,sfw,clean,pose_action,holding cup,holding_cup,258,0.073109,4.158946,2.056218,0.738285,表情动作,手部动作(拿着某物)
short shorts,short_shorts,sfw,clean,pose_action,grin,grin,358,0.101445,1.591192,0.670108,0.414176,表情动作,笑
short shorts,short_shorts,sfw,clean,pose_action,hand up,hand_up,349,0.098895,1.339052,0.421212,0.338359,表情动作,手部动作
short shorts,short_shorts,sfw,clean,pose_action,feet out of frame,feet_out_of_frame,284,0.080476,1.527421,0.611098,0.303411,表情动作,腿部动作
short shorts,short_shorts,sfw,clean,pose_action,on back,on_back,264,0.074809,1.374776,0.459197,0.250711,表情动作,基础动作
short shorts,short_shorts,sfw,clean,pose_action,barefoot,barefoot,279,0.079059,1.159222,0.213157,0.225534,表情动作,腿部动作
short shorts,short_shorts,sfw,clean,pose_action,leaning forward,leaning_forward,212,0.060074,1.532314,0.615712,0.215986,表情动作,基础动作
short shorts,short_shorts,sfw,clean,pose_action,arm up,arm_up,211,0.05979,1.434465,0.520513,0.201072,表情动作,手部动作
short shorts,short_shorts,sfw,clean,pose_action,arm support,arm_support,191,0.054123,1.242667,0.313439,0.154906,表情动作,手部动作
short shorts,short_shorts,sfw,clean,clothing,shorts,shorts,3525,0.998867,14.829988,3.890446,52.562926,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,black shorts,black_shorts,1372,0.388779,17.208343,4.105036,21.010743,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,blue shorts,blue_shorts,1063,0.301218,19.032179,4.250369,17.373955,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,denim shorts,denim_shorts,899,0.254746,22.648349,4.501334,17.069686,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,cutoffs,cutoffs,605,0.171437,23.186249,4.535198,11.085704,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,denim,denim,903,0.25588,13.228877,3.725619,10.021202,服饰,材质
short shorts,short_shorts,sfw,clean,clothing,midriff,midriff,1268,0.359309,6.704313,2.745089,7.483375,服饰,上衣
short shorts,short_shorts,sfw,clean,clothing,crop top,crop_top,1089,0.308586,6.367981,2.670836,5.975773,服饰,上衣
short shorts,short_shorts,sfw,clean,clothing,micro shorts,micro_shorts,343,0.097195,22.85483,4.514427,5.659545,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,dolphin shorts,dolphin_shorts,314,0.088977,23.086894,4.529002,5.157171,服饰,裤子
short shorts,short_shorts,sfw,clean,clothing,shirt,shirt,2374,0.672712,2.201876,1.138733,5.00256,服饰,上衣
short shorts,short_shorts,sfw,clean,clothing,white shorts,white_shorts,309,0.08756,16.50899,4.04518,3.619306,服饰,裤子
short shorts,short_shorts,sfw,clean,prop,mug,mug,246,0.069708,5.563946,2.476108,0.934041,物品,餐具
short shorts,short_shorts,sfw,clean,prop,cup,cup,309,0.08756,2.376991,1.249137,0.521114,物品,餐具
short shorts,short_shorts,sfw,clean,prop,plant,plant,228,0.064608,1.856172,0.89233,0.285005,物品,植物
short shorts,short_shorts,sfw,clean,style_light,sweat,sweat,925,0.262114,1.35461,0.437877,1.054823,表情动作,其他表情
short shorts,short_shorts,sfw,clean,style_light,wet clothes,wet_clothes,626,0.177387,1.638858,0.712691,0.815001,服饰,上半身服装
short shorts,short_shorts,sfw,clean,style_light,wet shirt,wet_shirt,454,0.128648,2.36315,1.240711,0.810662,服饰,上衣
short shorts,short_shorts,sfw,clean,style_light,steam,steam,188,0.053273,2.406905,1.267179,0.294485,服饰,小装饰
cape,cape,sfw,clean,scene,full moon,full_moon,168,0.149866,12.921432,3.691694,4.357906,环境,天空
cape,cape,sfw,clean,scene,moon,moon,186,0.165923,10.671046,3.41563,4.058611,环境,天空
cape,cape,sfw,clean,scene,outdoors,outdoors,498,0.444246,1.936727,0.953621,2.328081,环境,大自然
cape,cape,sfw,clean,scene,sky,sky,399,0.355932,2.232053,1.158371,2.074908,环境,天空
cape,cape,sfw,clean,scene,night,night,237,0.211418,3.05185,1.609684,1.543809,环境,天气
cape,cape,sfw,clean,scene,cloud,cloud,191,0.170384,1.955466,0.967512,0.767377,环境,云
cape,cape,sfw,clean,camera,cowboy shot,cowboy_shot,268,0.239072,1.368293,0.452377,0.799498,镜头,镜头
cape,cape,sfw,clean,camera,full body,full_body,166,0.148082,1.254673,0.327311,0.417204,镜头,人物构图
cape,cape,sfw,clean,pose_action,holding weapon,holding_weapon,272,0.24264,13.424864,3.746836,7.98148,表情动作,手部拿着某物
cape,cape,sfw,clean,pose_action,holding,holding,439,0.391615,2.631461,1.395864,2.733189,表情动作,手部动作(拿着某物)
cape,cape,sfw,clean,pose_action,standing,standing,410,0.365745,1.779722,0.831652,1.707536,表情动作,基础动作
cape,cape,sfw,clean,pose_action,grin,grin,170,0.15165,2.378671,1.250156,0.813536,表情动作,笑
cape,cape,sfw,clean,clothing,black cape,black_cape,241,0.214987,73.229043,6.194344,37.778698,服饰,上半身服装
cape,cape,sfw,clean,clothing,armor,armor,312,0.278323,26.418655,4.723485,18.440057,服饰,盔甲
cape,cape,sfw,clean,clothing,gauntlets,gauntlets,201,0.179304,43.142986,5.431054,17.979994,服饰,手部装饰物
cape,cape,sfw,clean,clothing,pauldrons,pauldrons,187,0.166815,43.556697,5.444823,16.67142,服饰,衣服装饰
cape,cape,sfw,clean,clothing,shoulder armor,shoulder_armor,224,0.199822,32.177885,5.007998,15.233669,服饰,盔甲
cape,cape,sfw,clean,clothing,witch hat,witch_hat,228,0.20339,22.209472,4.473103,10.735428,服饰,帽子
cape,cape,sfw,clean,clothing,boots,boots,262,0.23372,10.139009,3.341845,5.769169,服饰,靴子
cape,cape,sfw,clean,clothing,gloves,gloves,461,0.41124,3.798543,1.925446,4.17556,服饰,手套
cape,cape,sfw,clean,clothing,hat,hat,337,0.300624,3.825209,1.935539,2.921255,服饰,帽子
cape,cape,sfw,clean,clothing,belt,belt,222,0.198037,5.485863,2.455719,2.569881,服饰,小装饰
cape,cape,sfw,clean,clothing,black gloves,black_gloves,266,0.237288,4.357794,2.123598,2.524029,服饰,手部装饰物
cape,cape,sfw,clean,clothing,thighhighs,thighhighs,282,0.251561,2.05649,1.040184,1.275424,服饰,袜子
cape,cape,sfw,clean,prop,weapon,weapon,347,0.309545,11.715296,3.550322,9.257027,物品,武器
cape,cape,sfw,clean,prop,sword,sword,196,0.174844,12.497412,3.643558,5.056022,物品,武器
cape,cape,sfw,clean,prop,tree,tree,210,0.187333,3.834253,1.938945,1.682518,物品,植物
blazer,blazer,sfw,clean,scene,indoors,indoors,212,0.373239,1.392975,0.478169,1.2199,场景,室内
blazer,blazer,sfw,clean,pose_action,sitting,sitting,186,0.327465,1.154025,0.206675,0.86625,表情动作,腿部动作
blazer,blazer,sfw,clean,clothing,school uniform,school_uniform,520,0.915493,13.162457,3.718357,32.827898,服饰,正装
blazer,blazer,sfw,clean,clothing,jacket,jacket,566,0.996479,8.422297,3.074214,23.167235,服饰,外套
blazer,blazer,sfw,clean,clothing,blue jacket,blue_jacket,222,0.390845,21.799621,4.446231,20.154607,服饰,上半身服装
blazer,blazer,sfw,clean,clothing,collared shirt,collared_shirt,382,0.672535,8.200709,3.035749,14.302661,服饰,上衣
blazer,blazer,sfw,clean,clothing,pleated skirt,pleated_skirt,397,0.698944,7.783165,2.960357,14.196178,服饰,裙子
blazer,blazer,sfw,clean,clothing,plaid skirt,plaid_skirt,165,0.290493,18.438951,4.204685,12.014577,服饰,裙子
blazer,blazer,sfw,clean,clothing,black jacket,black_jacket,258,0.454225,10.74498,3.425591,11.850858,服饰,上半身服装
